Giornata;Squadra;Modulo;Giocatore;Titolare;PanchinaOrdine
9;Vietato Sognare FC;3-4-3;Zambo Anguissa;SI;0
9;Vietato Sognare FC;3-4-3;Modric;SI;0
9;Vietato Sognare FC;3-4-3;Ratkov;SI;0
9;Vietato Sognare FC;3-4-3;Castro S.;SI;0
9;Vietato Sognare FC;3-4-3;Bonazzoli;SI;0
9;Vietato Sognare FC;3-4-3;Dumfries;NO;1
9;Vietato Sognare FC;3-4-3;Malen;NO;2
9;Vietato Sognare FC;3-4-3;Carlos Augusto;NO;3
9;Vietato Sognare FC;3-4-3;Moreo;NO;4
9;Vietato Sognare FC;3-4-3;Pellegrini Lo.;NO;5
9;Vietato Sognare FC;3-4-3;Svilar;NO;6
9;Vietato Sognare FC;3-4-3;Bremer;NO;7
9;Vietato Sognare FC;3-4-3;Zalewski;NO;8
9;Vietato Sognare FC;3-4-3;Muric;NO;9
9;Vietato Sognare FC;3-4-3;Kristensen T.;NO;10
9;Vietato Sognare FC;3-4-3;Maldini;NO;11
9;Vietato Sognare FC;3-4-3;Muharemovic;NO;12
9;Vietato Sognare FC;3-4-3;Hojlund;NO;13
9;Vietato Sognare FC;3-4-3;Santos A.;NO;14
10;ARCORE FC;3-4-3;Audero;SI;0
10;ARCORE FC;3-4-3;Akanji;SI;0
10;ARCORE FC;3-4-3;Di Lorenzo;SI;0
10;ARCORE FC;3-4-3;Cuadrado;SI;0
10;ARCORE FC;3-4-3;Tramoni M.;SI;0
10;ARCORE FC;3-4-3;Zaragoza;SI;0
10;ARCORE FC;3-4-3;Cataldi;SI;0
10;ARCORE FC;3-4-3;Sucic P.;SI;0
10;ARCORE FC;3-4-3;Colombo;SI;0
10;ARCORE FC;3-4-3;Bonny;SI;0
10;ARCORE FC;3-4-3;Sanabria;SI;0
10;ARCORE FC;3-4-3;Falcone;NO;1
10;ARCORE FC;3-4-3;Cambiaso;NO;2
10;ARCORE FC;3-4-3;Orsolini;NO;3
10;ARCORE FC;3-4-3;Esposito Se.;NO;4
10;ARCORE FC;3-4-3;De Winter;NO;5
10;ARCORE FC;3-4-3;Thorsby;NO;6
10;ARCORE FC;3-4-3;Okoye;NO;7
10;ARCORE FC;3-4-3;Thuram;NO;8
10;ARCORE FC;3-4-3;Bisseck;NO;9
10;ARCORE FC;3-4-3;Pedro;NO;10
10;ARCORE FC;3-4-3;N'Dicka;NO;11
10;ARCORE FC;3-4-3;McTominay;NO;12
10;ARCORE FC;3-4-3;Ostigard;NO;13
10;ARCORE FC;3-4-3;Konè M.;NO;14
10;FC San Marco Evangelista;3-4-3;Terracciano;SI;0
10;FC San Marco Evangelista;3-4-3;Norton-Cuffy;SI;0
10;FC San Marco Evangelista;3-4-3;Kalulu;SI;0
10;FC San Marco Evangelista;3-4-3;Delprato;SI;0
10;FC San Marco Evangelista;3-4-3;Brescianini;SI;0
10;FC San Marco Evangelista;3-4-3;Paz N.;SI;0
10;FC San Marco Evangelista;3-4-3;Miretti;SI;0
10;FC San Marco Evangelista;3-4-3;Saelemaekers;SI;0
10;FC San Marco Evangelista;3-4-3;Pellegrino M.;SI;0
10;FC San Marco Evangelista;3-4-3;Ferguson E.;SI;0
10;FC San Marco Evangelista;3-4-3;Cancellieri;SI;0
10;FC San Marco Evangelista;3-4-3;Suzuki;NO;1
10;FC San Marco Evangelista;3-4-3;Yildiz;NO;2
10;FC San Marco Evangelista;3-4-3;Maignan;NO;3
10;FC San Marco Evangelista;3-4-3;Boga;NO;4
10;FC San Marco Evangelista;3-4-3;Palestra;NO;5
10;FC San Marco Evangelista;3-4-3;Buongiorno;NO;6
10;FC San Marco Evangelista;3-4-3;Iling Junior;NO;7
10;FC San Marco Evangelista;3-4-3;Dele-Bashiru;NO;8
10;FC San Marco Evangelista;3-4-3;Circati;NO;9
10;FC San Marco Evangelista;3-4-3;De Ketelaere;NO;10
10;FC San Marco Evangelista;3-4-3;Barella;NO;11
10;FC San Marco Evangelista;3-4-3;Gila;NO;12
10;FC San Marco Evangelista;3-4-3;Ranieri L.;NO;13
10;FC San Marco Evangelista;3-4-3;Odgaard;NO;14
10;FC bianchi;3-4-3;Contini;SI;0
10;FC bianchi;3-4-3;Mina;SI;0
10;FC bianchi;3-4-3;Dodò;SI;0
10;FC bianchi;3-4-3;Comuzzo;SI;0
10;FC bianchi;3-4-3;Mkhitaryan;SI;0
10;FC bianchi;3-4-3;Thuram K.;SI;0
10;FC bianchi;3-4-3;Strefezza;SI;0
10;FC bianchi;3-4-3;Rovella;SI;0
10;FC bianchi;3-4-3;Leao;SI;0
10;FC bianchi;3-4-3;Zapata D.;SI;0
10;FC bianchi;3-4-3;Davis K.;SI;0
10;FC bianchi;3-4-3;Isaksen;NO;1
10;FC bianchi;3-4-3;Harroui;NO;2
10;FC bianchi;3-4-3;Scalvini;NO;3
10;FC bianchi;3-4-3;Fullkrug;NO;4
10;FC bianchi;3-4-3;Meret;NO;5
10;FC bianchi;3-4-3;Diego Carlos;NO;6
10;FC bianchi;3-4-3;Baschirotto;NO;7
10;FC bianchi;3-4-3;Vardy;NO;8
10;FC bianchi;3-4-3;McKennie;NO;9
10;FC bianchi;3-4-3;Sottil;NO;10
10;FC bianchi;3-4-3;Raspadori;NO;11
10;FC bianchi;3-4-3;Romagnoli;NO;12
10;FC bianchi;3-4-3;Milinkovic-Savic V.;NO;13
10;FC bianchi;3-4-3;Vasquez;NO;14
10;Sinuoso;3-4-3;Di Gennaro;SI;0
10;Sinuoso;3-4-3;Olivera;SI;0
10;Sinuoso;3-4-3;Spinazzola;SI;0
10;Sinuoso;3-4-3;Mancini;SI;0
10;Sinuoso;3-4-3;Thorstvedt;SI;0
10;Sinuoso;3-4-3;Locatelli;SI;0
10;Sinuoso;3-4-3;Ricci S.;SI;0
10;Sinuoso;3-4-3;De Roon;SI;0
10;Sinuoso;3-4-3;Nzola;SI;0
10;Sinuoso;3-4-3;Nkunku;SI;0
10;Sinuoso;3-4-3;Martinez L.;SI;0
10;Sinuoso;3-4-3;Heggem;NO;1
10;Sinuoso;3-4-3;Darmian;NO;2
10;Sinuoso;3-4-3;Conceicao;NO;3
10;Sinuoso;3-4-3;Douvikas;NO;4
10;Sinuoso;3-4-3;Caracciolo A.;NO;5
10;Sinuoso;3-4-3;Calhanoglu;NO;6
10;Sinuoso;3-4-3;Sommer;NO;7
10;Sinuoso;3-4-3;Vlasic;NO;8
10;Sinuoso;3-4-3;Bastoni;NO;9
10;Sinuoso;3-4-3;Esposito F.P.;NO;10
10;Sinuoso;3-4-3;Vergara;NO;11
10;Sinuoso;3-4-3;Laurientè;NO;12
10;Sinuoso;3-4-3;Martinez Jo.;NO;13
10;Sinuoso;3-4-3;Holm;NO;14
10;Makumba FC;3-4-3;Perin;SI;0
10;Makumba FC;3-4-3;Dimarco;SI;0
10;Makumba FC;3-4-3;Bartesaghi;SI;0
10;Makumba FC;3-4-3;Estupinan;SI;0
10;Makumba FC;3-4-3;Loftus-Cheek;SI;0
10;Makumba FC;3-4-3;Politano;SI;0
10;Makumba FC;3-4-3;Rowe;SI;0
10;Makumba FC;3-4-3;Taylor K.;SI;0
10;Makumba FC;3-4-3;Rodriguez Je.;SI;0
10;Makumba FC;3-4-3;Adams C.;SI;0
10;Makumba FC;3-4-3;Orban G.;SI;0
10;Makumba FC;3-4-3;Pavlovic;NO;1
10;Makumba FC;3-4-3;Zappacosta;NO;2
10;Makumba FC;3-4-3;Zielinski;NO;3
10;Makumba FC;3-4-3;Bellanova;NO;4
10;Makumba FC;3-4-3;Pulisic;NO;5
10;Makumba FC;3-4-3;Fofana Y.;NO;6
10;Makumba FC;3-4-3;Mandragora;NO;7
10;Makumba FC;3-4-3;Skorupski;NO;8
10;Makumba FC;3-4-3;Piccoli;NO;9
10;Makumba FC;3-4-3;Pinamonti;NO;10
10;Makumba FC;3-4-3;Gabbia;NO;11
10;Makumba FC;3-4-3;Tomori;NO;12
10;Makumba FC;3-4-3;Kean;NO;13
10;Makumba FC;3-4-3;Di Gregorio;NO;14
10;Nhamass dstrunz;3-4-3;Carnesecchi;SI;0
10;Nhamass dstrunz;3-4-3;Rrahmani;SI;0
10;Nhamass dstrunz;3-4-3;Valle;SI;0
10;Nhamass dstrunz;3-4-3;Kelly L.;SI;0
10;Nhamass dstrunz;3-4-3;Da Cunha;SI;0
10;Nhamass dstrunz;3-4-3;Ekkelenkamp;SI;0
10;Nhamass dstrunz;3-4-3;Pasalic;SI;0
10;Nhamass dstrunz;3-4-3;Malinovskyi;SI;0
10;Nhamass dstrunz;3-4-3;Soulè;SI;0
10;Nhamass dstrunz;3-4-3;Dybala;SI;0
10;Nhamass dstrunz;3-4-3;Scamacca;SI;0
10;Nhamass dstrunz;3-4-3;Kilicsoy;NO;1
10;Nhamass dstrunz;3-4-3;Tourè I.;NO;2
10;Nhamass dstrunz;3-4-3;Krstovic;NO;3
10;Nhamass dstrunz;3-4-3;Berardi;NO;4
10;Nhamass dstrunz;3-4-3;Zaccagni;NO;5
10;Nhamass dstrunz;3-4-3;Tavares N.;NO;6
10;Nhamass dstrunz;3-4-3;Sportiello;NO;7
10;Nhamass dstrunz;3-4-3;Ramon;NO;8
10;Nhamass dstrunz;3-4-3;Perrone;NO;9
10;Nhamass dstrunz;3-4-3;Bijlow;NO;10
10;Nhamass dstrunz;3-4-3;Celik;NO;11
10;Nhamass dstrunz;3-4-3;Kempf;NO;12
10;Nhamass dstrunz;3-4-3;Konè I.;NO;13
10;Nhamass dstrunz;3-4-3;Kossounou;NO;14
10;Reazione di Mallard;3-4-3;Provedel;SI;0
10;Reazione di Mallard;3-4-3;Solet;SI;0
10;Reazione di Mallard;3-4-3;Doig;SI;0
10;Reazione di Mallard;3-4-3;Wesley;SI;0
10;Reazione di Mallard;3-4-3;Cristante;SI;0
10;Reazione di Mallard;3-4-3;Matic;SI;0
10;Reazione di Mallard;3-4-3;Baturina;SI;0
10;Reazione di Mallard;3-4-3;Atta;SI;0
10;Reazione di Mallard;3-4-3;Lukaku;SI;0
10;Reazione di Mallard;3-4-3;Simeone;SI;0
10;Reazione di Mallard;3-4-3;David;SI;0
10;Reazione di Mallard;3-4-3;Gudmundsson A.;NO;1
10;Reazione di Mallard;3-4-3;Coco;NO;2
10;Reazione di Mallard;3-4-3;Solomon;NO;3
10;Reazione di Mallard;3-4-3;Lucumì;NO;4
10;Reazione di Mallard;3-4-3;Butez;NO;5
10;Reazione di Mallard;3-4-3;Martin;NO;6
10;Reazione di Mallard;3-4-3;Ederson D.S.;NO;7
10;Reazione di Mallard;3-4-3;Rabiot;NO;8
10;Reazione di Mallard;3-4-3;Durosinmi;NO;9
10;Reazione di Mallard;3-4-3;Vitinha O.;NO;10
10;Reazione di Mallard;3-4-3;Zaniolo;NO;11
10;Reazione di Mallard;3-4-3;Hien;NO;12
10;Reazione di Mallard;3-4-3;Caprile;NO;13
10;Reazione di Mallard;3-4-3;Gosens;NO;14
10;Vietato Sognare FC;3-4-3;Gollini;SI;0
10;Vietato Sognare FC;3-4-3;Valeri;SI;0
10;Vietato Sognare FC;3-4-3;Zortea;SI;0
10;Vietato Sognare FC;3-4-3;Bremer;SI;0
10;Vietato Sognare FC;3-4-3;Maldini;SI;0
10;Vietato Sognare FC;3-4-3;Pellegrini Lo.;SI;0
10;Vietato Sognare FC;3-4-3;Zambo Anguissa;SI;0
10;Vietato Sognare FC;3-4-3;Casadei;SI;0
10;Vietato Sognare FC;3-4-3;Castro S.;SI;0
10;Vietato Sognare FC;3-4-3;Hojlund;SI;0
10;Vietato Sognare FC;3-4-3;Ratkov;SI;0
10;Vietato Sognare FC;3-4-3;Bonazzoli;NO;1
10;Vietato Sognare FC;3-4-3;Svilar;NO;2
10;Vietato Sognare FC;3-4-3;Modric;NO;3
10;Vietato Sognare FC;3-4-3;Bernabè;NO;4
10;Vietato Sognare FC;3-4-3;Maripan;NO;5
10;Vietato Sognare FC;3-4-3;Zalewski;NO;6
10;Vietato Sognare FC;3-4-3;Muharemovic;NO;7
10;Vietato Sognare FC;3-4-3;Moreo;NO;8
10;Vietato Sognare FC;3-4-3;Kristensen T.;NO;9
10;Vietato Sognare FC;3-4-3;Malen;NO;10
10;Vietato Sognare FC;3-4-3;Dumfries;NO;11
10;Vietato Sognare FC;3-4-3;Santos A.;NO;12
10;Vietato Sognare FC;3-4-3;Muric;NO;13
10;Vietato Sognare FC;3-4-3;Carlos Augusto;NO;14
11;ARCORE FC;3-4-3;Falcone;SI;0
11;ARCORE FC;3-4-3;Ostigard;SI;0
11;ARCORE FC;3-4-3;De Winter;SI;0
11;ARCORE FC;3-4-3;N'Dicka;SI;0
11;ARCORE FC;3-4-3;Zaragoza;SI;0
11;ARCORE FC;3-4-3;Thorsby;SI;0
11;ARCORE FC;3-4-3;Orsolini;SI;0
11;ARCORE FC;3-4-3;McTominay;SI;0
11;ARCORE FC;3-4-3;Bonny;SI;0
11;ARCORE FC;3-4-3;Thuram;SI;0
11;ARCORE FC;3-4-3;Esposito Se.;SI;0
11;ARCORE FC;3-4-3;Di Lorenzo;NO;1
11;ARCORE FC;3-4-3;Audero;NO;2
11;ARCORE FC;3-4-3;Cambiaso;NO;3
11;ARCORE FC;3-4-3;Cuadrado;NO;4
11;ARCORE FC;3-4-3;Cataldi;NO;5
11;ARCORE FC;3-4-3;Colombo;NO;6
11;ARCORE FC;3-4-3;Sanabria;NO;7
11;ARCORE FC;3-4-3;Konè M.;NO;8
11;ARCORE FC;3-4-3;Sucic P.;NO;9
11;ARCORE FC;3-4-3;Bisseck;NO;10
11;ARCORE FC;3-4-3;Okoye;NO;11
11;ARCORE FC;3-4-3;Akanji;NO;12
11;ARCORE FC;3-4-3;Tramoni M.;NO;13
11;ARCORE FC;3-4-3;Pedro;NO;14
11;FC San Marco Evangelista;3-4-3;Terracciano;SI;0
11;FC San Marco Evangelista;3-4-3;Delprato;SI;0
11;FC San Marco Evangelista;3-4-3;Palestra;SI;0
11;FC San Marco Evangelista;3-4-3;Kalulu;SI;0
11;FC San Marco Evangelista;3-4-3;Miretti;SI;0
11;FC San Marco Evangelista;3-4-3;Brescianini;SI;0
11;FC San Marco Evangelista;3-4-3;Paz N.;SI;0
11;FC San Marco Evangelista;3-4-3;Dele-Bashiru;SI;0
11;FC San Marco Evangelista;3-4-3;Cancellieri;SI;0
11;FC San Marco Evangelista;3-4-3;Ferguson E.;SI;0
11;FC San Marco Evangelista;3-4-3;De Ketelaere;SI;0
11;FC San Marco Evangelista;3-4-3;Buongiorno;NO;1
11;FC San Marco Evangelista;3-4-3;Pellegrino M.;NO;2
11;FC San Marco Evangelista;3-4-3;Suzuki;NO;3
11;FC San Marco Evangelista;3-4-3;Ranieri L.;NO;4
11;FC San Marco Evangelista;3-4-3;Odgaard;NO;5
11;FC San Marco Evangelista;3-4-3;Yildiz;NO;6
11;FC San Marco Evangelista;3-4-3;Iling Junior;NO;7
11;FC San Marco Evangelista;3-4-3;Gila;NO;8
11;FC San Marco Evangelista;3-4-3;Norton-Cuffy;NO;9
11;FC San Marco Evangelista;3-4-3;Saelemaekers;NO;10
11;FC San Marco Evangelista;3-4-3;Circati;NO;11
11;FC San Marco Evangelista;3-4-3;Boga;NO;12
11;FC San Marco Evangelista;3-4-3;Maignan;NO;13
11;FC San Marco Evangelista;3-4-3;Barella;NO;14
11;FC bianchi;3-4-3;Meret;SI;0
11;FC bianchi;3-4-3;Mina;SI;0
11;FC bianchi;3-4-3;Dodò;SI;0
11;FC bianchi;3-4-3;Scalvini;SI;0
11;FC bianchi;3-4-3;Isaksen;SI;0
11;FC bianchi;3-4-3;Mkhitaryan;SI;0
11;FC bianchi;3-4-3;Sottil;SI;0
11;FC bianchi;3-4-3;Harroui;SI;0
11;FC bianchi;3-4-3;Vardy;SI;0
11;FC bianchi;3-4-3;Fullkrug;SI;0
11;FC bianchi;3-4-3;Leao;SI;0
11;FC bianchi;3-4-3;Vasquez;NO;1
11;FC bianchi;3-4-3;Strefezza;NO;2
11;FC bianchi;3-4-3;Davis K.;NO;3
11;FC bianchi;3-4-3;Contini;NO;4
11;FC bianchi;3-4-3;Zapata D.;NO;5
11;FC bianchi;3-4-3;Diego Carlos;NO;6
11;FC bianchi;3-4-3;Thuram K.;NO;7
11;FC bianchi;3-4-3;Baschirotto;NO;8
11;FC bianchi;3-4-3;Rovella;NO;9
11;FC bianchi;3-4-3;Romagnoli;NO;10
11;FC bianchi;3-4-3;Raspadori;NO;11
11;FC bianchi;3-4-3;Milinkovic-Savic V.;NO;12
11;FC bianchi;3-4-3;McKennie;NO;13
11;FC bianchi;3-4-3;Comuzzo;NO;14
11;Sinuoso;3-4-3;Sommer;SI;0
11;Sinuoso;3-4-3;Holm;SI;0
11;Sinuoso;3-4-3;Heggem;SI;0
11;Sinuoso;3-4-3;Caracciolo A.;SI;0
11;Sinuoso;3-4-3;Ricci S.;SI;0
11;Sinuoso;3-4-3;De Roon;SI;0
11;Sinuoso;3-4-3;Conceicao;SI;0
11;Sinuoso;3-4-3;Locatelli;SI;0
11;Sinuoso;3-4-3;Laurientè;SI;0
11;Sinuoso;3-4-3;Douvikas;SI;0
11;Sinuoso;3-4-3;Esposito F.P.;SI;0
11;Sinuoso;3-4-3;Thorstvedt;NO;1
11;Sinuoso;3-4-3;Spinazzola;NO;2
11;Sinuoso;3-4-3;Olivera;NO;3
11;Sinuoso;3-4-3;Di Gennaro;NO;4
11;Sinuoso;3-4-3;Nkunku;NO;5
11;Sinuoso;3-4-3;Nzola;NO;6
11;Sinuoso;3-4-3;Darmian;NO;7
11;Sinuoso;3-4-3;Vergara;NO;8
11;Sinuoso;3-4-3;Bastoni;NO;9
11;Sinuoso;3-4-3;Calhanoglu;NO;10
11;Sinuoso;3-4-3;Martinez L.;NO;11
11;Sinuoso;3-4-3;Mancini;NO;12
11;Sinuoso;3-4-3;Martinez Jo.;NO;13
11;Sinuoso;3-4-3;Vlasic;NO;14
11;Makumba FC;3-4-3;Perin;SI;0
11;Makumba FC;3-4-3;Gabbia;SI;0
11;Makumba FC;3-4-3;Pavlovic;SI;0
11;Makumba FC;3-4-3;Tomori;SI;0
11;Makumba FC;3-4-3;Politano;SI;0
11;Makumba FC;3-4-3;Rowe;SI;0
11;Makumba FC;3-4-3;Fofana Y.;SI;0
11;Makumba FC;3-4-3;Mandragora;SI;0
11;Makumba FC;3-4-3;Rodriguez Je.;SI;0
11;Makumba FC;3-4-3;Piccoli;SI;0
11;Makumba FC;3-4-3;Pinamonti;SI;0
11;Makumba FC;3-4-3;Zappacosta;NO;1
11;Makumba FC;3-4-3;Orban G.;NO;2
11;Makumba FC;3-4-3;Bartesaghi;NO;3
11;Makumba FC;3-4-3;Zielinski;NO;4
11;Makumba FC;3-4-3;Skorupski;NO;5
11;Makumba FC;3-4-3;Di Gregorio;NO;6
11;Makumba FC;3-4-3;Taylor K.;NO;7
11;Makumba FC;3-4-3;Estupinan;NO;8
11;Makumba FC;3-4-3;Loftus-Cheek;NO;9
11;Makumba FC;3-4-3;Dimarco;NO;10
11;Makumba FC;3-4-3;Kean;NO;11
11;Makumba FC;3-4-3;Bellanova;NO;12
11;Makumba FC;3-4-3;Adams C.;NO;13
11;Makumba FC;3-4-3;Pulisic;NO;14
11;Nhamass dstrunz;3-4-3;Carnesecchi;SI;0
11;Nhamass dstrunz;3-4-3;Rrahmani;SI;0
11;Nhamass dstrunz;3-4-3;Kossounou;SI;0
11;Nhamass dstrunz;3-4-3;Kelly L.;SI;0
11;Nhamass dstrunz;3-4-3;Ekkelenkamp;SI;0
11;Nhamass dstrunz;3-4-3;Da Cunha;SI;0
11;Nhamass dstrunz;3-4-3;Perrone;SI;0
11;Nhamass dstrunz;3-4-3;Pasalic;SI;0
11;Nhamass dstrunz;3-4-3;Krstovic;SI;0
11;Nhamass dstrunz;3-4-3;Dybala;SI;0
11;Nhamass dstrunz;3-4-3;Kilicsoy;SI;0
11;Nhamass dstrunz;3-4-3;Celik;NO;1
11;Nhamass dstrunz;3-4-3;Ramon;NO;2
11;Nhamass dstrunz;3-4-3;Tavares N.;NO;3
11;Nhamass dstrunz;3-4-3;Bijlow;NO;4
11;Nhamass dstrunz;3-4-3;Sportiello;NO;5
11;Nhamass dstrunz;3-4-3;Soulè;NO;6
11;Nhamass dstrunz;3-4-3;Tourè I.;NO;7
11;Nhamass dstrunz;3-4-3;Konè I.;NO;8
11;Nhamass dstrunz;3-4-3;Scamacca;NO;9
11;Nhamass dstrunz;3-4-3;Malinovskyi;NO;10
11;Nhamass dstrunz;3-4-3;Zaccagni;NO;11
11;Nhamass dstrunz;3-4-3;Berardi;NO;12
11;Nhamass dstrunz;3-4-3;Kempf;NO;13
11;Nhamass dstrunz;3-4-3;Valle;NO;14
11;Reazione di Mallard;3-4-3;Caprile;SI;0
11;Reazione di Mallard;3-4-3;Wesley;SI;0
11;Reazione di Mallard;3-4-3;Coco;SI;0
11;Reazione di Mallard;3-4-3;Hien;SI;0
11;Reazione di Mallard;3-4-3;Gudmundsson A.;SI;0
11;Reazione di Mallard;3-4-3;Rabiot;SI;0
11;Reazione di Mallard;3-4-3;Ederson D.S.;SI;0
11;Reazione di Mallard;3-4-3;Baturina;SI;0
11;Reazione di Mallard;3-4-3;Lukaku;SI;0
11;Reazione di Mallard;3-4-3;Durosinmi;SI;0
11;Reazione di Mallard;3-4-3;Vitinha O.;SI;0
11;Reazione di Mallard;3-4-3;David;NO;1
11;Reazione di Mallard;3-4-3;Atta;NO;2
11;Reazione di Mallard;3-4-3;Martin;NO;3
11;Reazione di Mallard;3-4-3;Lucumì;NO;4
11;Reazione di Mallard;3-4-3;Solet;NO;5
11;Reazione di Mallard;3-4-3;Cristante;NO;6
11;Reazione di Mallard;3-4-3;Simeone;NO;7
11;Reazione di Mallard;3-4-3;Zaniolo;NO;8
11;Reazione di Mallard;3-4-3;Doig;NO;9
11;Reazione di Mallard;3-4-3;Gosens;NO;10
11;Reazione di Mallard;3-4-3;Solomon;NO;11
11;Reazione di Mallard;3-4-3;Butez;NO;12
11;Reazione di Mallard;3-4-3;Provedel;NO;13
11;Reazione di Mallard;3-4-3;Matic;NO;14
11;Vietato Sognare FC;3-4-3;Gollini;SI;0
11;Vietato Sognare FC;3-4-3;Valeri;SI;0
11;Vietato Sognare FC;3-4-3;Zortea;SI;0
11;Vietato Sognare FC;3-4-3;Carlos Augusto;SI;0
11;Vietato Sognare FC;3-4-3;Zalewski;SI;0
11;Vietato Sognare FC;3-4-3;Modric;SI;0
11;Vietato Sognare FC;3-4-3;Casadei;SI;0
11;Vietato Sognare FC;3-4-3;Zambo Anguissa;SI;0
11;Vietato Sognare FC;3-4-3;Castro S.;SI;0
11;Vietato Sognare FC;3-4-3;Ratkov;SI;0
11;Vietato Sognare FC;3-4-3;Bonazzoli;SI;0
11;Vietato Sognare FC;3-4-3;Svilar;NO;1
11;Vietato Sognare FC;3-4-3;Muric;NO;2
11;Vietato Sognare FC;3-4-3;Maripan;NO;3
11;Vietato Sognare FC;3-4-3;Pellegrini Lo.;NO;4
11;Vietato Sognare FC;3-4-3;Muharemovic;NO;5
11;Vietato Sognare FC;3-4-3;Dumfries;NO;6
11;Vietato Sognare FC;3-4-3;Kristensen T.;NO;7
11;Vietato Sognare FC;3-4-3;Hojlund;NO;8
11;Vietato Sognare FC;3-4-3;Moreo;NO;9
11;Vietato Sognare FC;3-4-3;Malen;NO;10
11;Vietato Sognare FC;3-4-3;Bernabè;NO;11
11;Vietato Sognare FC;3-4-3;Bremer;NO;12
11;Vietato Sognare FC;3-4-3;Santos A.;NO;13
11;Vietato Sognare FC;3-4-3;Maldini;NO;14
12;ARCORE FC;3-4-3;Audero;SI;0
12;ARCORE FC;3-4-3;Di Lorenzo;SI;0
12;ARCORE FC;3-4-3;Cuadrado;SI;0
12;ARCORE FC;3-4-3;De Winter;SI;0
12;ARCORE FC;3-4-3;Tramoni M.;SI;0
12;ARCORE FC;3-4-3;Konè M.;SI;0
12;ARCORE FC;3-4-3;Orsolini;SI;0
12;ARCORE FC;3-4-3;Sucic P.;SI;0
12;ARCORE FC;3-4-3;Thuram;SI;0
12;ARCORE FC;3-4-3;Colombo;SI;0
12;ARCORE FC;3-4-3;Sanabria;SI;0
12;ARCORE FC;3-4-3;McTominay;NO;1
12;ARCORE FC;3-4-3;Falcone;NO;2
12;ARCORE FC;3-4-3;Okoye;NO;3
12;ARCORE FC;3-4-3;Akanji;NO;4
12;ARCORE FC;3-4-3;Pedro;NO;5
12;ARCORE FC;3-4-3;Ostigard;NO;6
12;ARCORE FC;3-4-3;Bisseck;NO;7
12;ARCORE FC;3-4-3;N'Dicka;NO;8
12;ARCORE FC;3-4-3;Bonny;NO;9
12;ARCORE FC;3-4-3;Esposito Se.;NO;10
12;ARCORE FC;3-4-3;Cambiaso;NO;11
12;ARCORE FC;3-4-3;Thorsby;NO;12
12;ARCORE FC;3-4-3;Zaragoza;NO;13
12;ARCORE FC;3-4-3;Cataldi;NO;14
12;FC San Marco Evangelista;3-4-3;Suzuki;SI;0
12;FC San Marco Evangelista;3-4-3;Buongiorno;SI;0
12;FC San Marco Evangelista;3-4-3;Ranieri L.;SI;0
12;FC San Marco Evangelista;3-4-3;Gila;SI;0
12;FC San Marco Evangelista;3-4-3;Dele-Bashiru;SI;0
12;FC San Marco Evangelista;3-4-3;Brescianini;SI;0
12;FC San Marco Evangelista;3-4-3;Paz N.;SI;0
12;FC San Marco Evangelista;3-4-3;Odgaard;SI;0
12;FC San Marco Evangelista;3-4-3;De Ketelaere;SI;0
12;FC San Marco Evangelista;3-4-3;Yildiz;SI;0
12;FC San Marco Evangelista;3-4-3;Cancellieri;SI;0
12;FC San Marco Evangelista;3-4-3;Circati;NO;1
12;FC San Marco Evangelista;3-4-3;Maignan;NO;2
12;FC San Marco Evangelista;3-4-3;Barella;NO;3
12;FC San Marco Evangelista;3-4-3;Saelemaekers;NO;4
12;FC San Marco Evangelista;3-4-3;Terracciano;NO;5
12;FC San Marco Evangelista;3-4-3;Miretti;NO;6
12;FC San Marco Evangelista;3-4-3;Delprato;NO;7
12;FC San Marco Evangelista;3-4-3;Iling Junior;NO;8
12;FC San Marco Evangelista;3-4-3;Kalulu;NO;9
12;FC San Marco Evangelista;3-4-3;Palestra;NO;10
12;FC San Marco Evangelista;3-4-3;Ferguson E.;NO;11
12;FC San Marco Evangelista;3-4-3;Pellegrino M.;NO;12
12;FC San Marco Evangelista;3-4-3;Boga;NO;13
12;FC San Marco Evangelista;3-4-3;Norton-Cuffy;NO;14
12;FC bianchi;3-4-3;Meret;SI;0
12;FC bianchi;3-4-3;Scalvini;SI;0
12;FC bianchi;3-4-3;Vasquez;SI;0
12;FC bianchi;3-4-3;Diego Carlos;SI;0
12;FC bianchi;3-4-3;Rovella;SI;0
12;FC bianchi;3-4-3;Mkhitaryan;SI;0
12;FC bianchi;3-4-3;Harroui;SI;0
12;FC bianchi;3-4-3;Isaksen;SI;0
12;FC bianchi;3-4-3;Raspadori;SI;0
12;FC bianchi;3-4-3;Leao;SI;0
12;FC bianchi;3-4-3;Davis K.;SI;0
12;FC bianchi;3-4-3;Milinkovic-Savic V.;NO;1
12;FC bianchi;3-4-3;Sottil;NO;2
12;FC bianchi;3-4-3;Contini;NO;3
12;FC bianchi;3-4-3;Thuram K.;NO;4
12;FC bianchi;3-4-3;Comuzzo;NO;5
12;FC bianchi;3-4-3;Baschirotto;NO;6
12;FC bianchi;3-4-3;Strefezza;NO;7
12;FC bianchi;3-4-3;Vardy;NO;8
12;FC bianchi;3-4-3;Fullkrug;NO;9
12;FC bianchi;3-4-3;Zapata D.;NO;10
12;FC bianchi;3-4-3;McKennie;NO;11
12;FC bianchi;3-4-3;Dodò;NO;12
